part,seen_filter,seed,mode,t,tr_xi,logdet_xi,topeig_xi
A,True,4,static,68,28.491860896089253,2.4541649983054996,15.187556076824547
A,True,4,static,69,28.53257248122455,2.4076795711820083,15.515808528701577
A,True,4,static,70,29.057912852468593,2.5229936877095516,15.472233714903629
A,True,4,static,71,29.38714141413284,2.5819113882790474,15.32301833170517
A,True,4,static,72,29.261249317893895,2.5942025519444516,15.001764507088806
A,True,4,static,73,29.164554669240697,2.543577530508496,14.874524569366578
A,True,4,static,74,29.505826295033227,2.6753161075308043,15.10428583904629
A,True,4,static,75,29.05358586354264,2.560715418537699,15.010327925863969
A,True,4,static,76,28.96365291187355,2.6832577687262056,14.887402476488738
A,True,4,static,77,29.691899206434545,2.767874164781208,15.068087333217486
A,True,4,static,78,29.540937148978312,2.7384205798793886,15.119811049280699
A,True,4,static,79,29.701686685808024,2.7092694825669117,15.008973597518578
A,True,4,static,80,29.876039658726636,2.752170178321189,14.643515371520278
A,True,4,static,81,29.77577132797749,2.655151940948143,14.56531821999931
A,True,4,static,82,29.720114069901708,2.6948212005688816,14.242998188533926
A,True,4,static,83,29.715271320360944,2.6611976066184,14.444292217379235
A,True,4,static,84,29.838097877240653,2.694452695609621,14.332682721213745
A,True,4,static,85,29.646305784393444,2.663262271232437,14.351859461424398
A,True,4,static,86,29.880772074587707,2.6238415550356784,14.579546368808797
A,True,4,static,87,29.89652569521833,2.676296367109065,14.587312062662926
A,True,4,static,88,29.627004491111077,2.7393698599544654,14.599550480028531
A,True,4,static,89,29.530764266397245,2.7876627376237733,14.346889532981196
A,True,4,static,90,29.25149795441537,2.668133247684352,14.91430495812444
A,True,4,static,91,29.065103569322062,2.6002714515328695,14.638613425060319
A,True,4,static,92,28.249060405712925,2.468029519352082,14.900540324892935
A,True,4,static,93,28.701618602446786,2.6702559095796485,15.016571604840976
A,True,4,static,94,28.847064572480416,2.638555211971211,15.320059352713647
A,True,4,static,95,29.21799053297499,2.679517844729792,15.479243901149731
A,True,4,static,96,28.990334351942504,2.643294828737918,15.251759148931157
A,True,4,static,97,28.592073591627685,2.639504983092829,15.538410465100085
A,True,4,static,98,28.435561233032203,2.4699457142954926,15.664536965407068
A,True,4,static,99,28.520843599854445,2.4935415056655508,15.728084171374789
A,True,5,closed_loop,0,3.971541228086242,-7.77787446909547,1.0823754870749838
A,True,5,closed_loop,1,4.080657067142289,-6.741064006641415,0.9771984014153307
A,True,5,closed_loop,2,4.064181302512626,-6.53617754188652,0.9398304491520252
A,True,5,closed_loop,3,4.159833225139926,-6.182500143435349,0.9138918945002783
A,True,5,closed_loop,4,4.241613203762001,-5.9966758211376145,0.9393343467193213
A,True,5,closed_loop,5,4.415741286771474,-5.612663291593958,0.95005431408293
A,True,5,closed_loop,6,4.584467245178103,-5.285169567706184,1.0230591845929522
A,True,5,closed_loop,7,4.85366409293403,-4.852124554928852,1.0722557892378994
A,True,5,closed_loop,8,4.8620011439181425,-4.7167705456707685,1.0841007579113906
A,True,5,closed_loop,9,5.026136710520296,-4.388985112762097,1.0821020171585165
A,True,5,closed_loop,10,10.039138105257924,-1.0241253079845578,3.9644625131159295
A,True,5,closed_loop,11,15.324775255610097,0.15638413463279155,6.79585042033671
A,True,5,closed_loop,12,21.123236813783564,0.9851657460991902,10.259087914068873
A,True,5,closed_loop,13,24.156372924266662,1.1837266610940251,12.886445040456275
A,True,5,closed_loop,14,25.909062823866133,1.2677807787759903,15.41864097599157
A,True,5,closed_loop,15,26.477887995305736,1.3229847161991133,16.840668234355125
A,True,5,closed_loop,16,26.907589157963866,1.2427739551206194,18.105045957066835
A,True,5,closed_loop,17,26.543167286272947,1.0369362443333034,18.921646800686066
A,True,5,closed_loop,18,26.52832261138209,1.153025189437874,19.187790469180925
A,True,5,closed_loop,19,26.458258463882938,1.098318616269295,19.383396073678806
A,True,5,closed_loop,20,26.276764960241973,0.9042965098486171,19.354876871878343
A,True,5,closed_loop,21,25.103067684641406,0.8100669296574049,18.401984678938273
A,True,5,closed_loop,22,25.07600136158612,0.7879152916510318,18.496365207427168
A,True,5,closed_loop,23,24.870458859958834,0.841983685770372,18.174146483160452
A,True,5,closed_loop,24,24.72761311664392,0.8884316241704594,17.930582000348974
A,True,5,closed_loop,25,24.65625271043217,0.973527157203525,17.673150883725274
A,True,5,closed_loop,26,24.14108550072588,0.9054593505347386,17.167880877654223
A,True,5,closed_loop,27,23.733497010474867,0.8994255128149531,16.752332907112557
A,True,5,closed_loop,28,23.555947788299832,0.8834261266923377,16.540352423152033
A,True,5,closed_loop,29,23.156068436867695,0.8872541734150543,16.020477558568704
A,True,5,closed_loop,30,22.95968610614482,0.6944786812359415,16.360951275886332
A,True,5,closed_loop,31,22.10206976938973,0.5005061415518255,15.37463261967506
A,True,5,closed_loop,32,22.387456192588683,0.4836804722379872,15.86432339680396
A,True,5,closed_loop,33,22.75110831423342,0.4687074543040843,16.308644441597217
A,True,5,closed_loop,34,23.056641979805132,0.5768081127052521,16.580171671796055
A,True,5,closed_loop,35,23.331427586565365,0.5255851101196649,17.181441907836952
A,True,5,closed_loop,36,23.8040007554582,0.5218423950864405,17.783300511307843
A,True,5,closed_loop,37,24.0511110721401,0.5404064712834332,17.90104441373422
A,True,5,closed_loop,38,24.66377803204689,0.6389754047580621,18.28829366129246
A,True,5,closed_loop,39,24.93715478387685,0.6543827890927812,18.68337923355861
A,True,5,closed_loop,40,25.260490209483276,0.6294964638027547,19.068964233920536
A,True,5,closed_loop,41,25.616830270789375,0.256808725833193,19.753832930781154
A,True,5,closed_loop,42,26.20072246710828,0.49727446668526976,20.11457823093013
A,True,5,closed_loop,43,26.530911305270582,0.49699171627790895,20.18367691066946
A,True,5,closed_loop,44,26.64033479576919,0.5732476762681865,20.187522858878207
A,True,5,closed_loop,45,27.257966001052125,0.7856463423101235,20.13437090517455
A,True,5,closed_loop,46,27.731789176037125,0.5841635871325144,20.051833103225274
A,True,5,closed_loop,47,28.140875280848046,0.8183889532529228,19.701220127319093
A,True,5,closed_loop,48,27.942330085085455,0.9303913393503986,18.2172773630692
A,True,5,closed_loop,49,27.94294038346507,1.0109978144432143,16.808964484378937
A,True,5,closed_loop,50,28.60061341284837,1.6766752582037932,15.355393382583065
A,True,5,closed_loop,51,28.271551320261377,1.4412690714763168,15.7033050489132
A,True,5,closed_loop,52,25.898109343257772,1.2302909936626725,14.547450613945164
A,True,5,closed_loop,53,24.765388958683502,1.1917849665818643,14.599520516385368
A,True,5,closed_loop,54,24.195557528026786,1.15205260463725,14.02944401437057
A,True,5,closed_loop,55,22.70620619356667,0.9320159862770279,13.345356228901599
A,True,5,closed_loop,56,22.79678192390701,1.056399957761433,13.35177253047165
A,True,5,closed_loop,57,22.698156645917805,0.9730802182253123,13.263633226432491
A,True,5,closed_loop,58,22.803341144690688,1.0993169669507663,13.460383516881913
A,True,5,closed_loop,59,23.587141109282555,1.1628103272500632,13.87832677931904
A,True,5,closed_loop,60,24.135640579160736,1.2823350093674535,14.278408697848178
A,True,5,closed_loop,61,25.337241882412005,1.3984048740526909,14.755847312556057
A,True,5,closed_loop,62,25.354335397619238,1.4917269972008096,14.782911898332918
A,True,5,closed_loop,63,25.971854946861356,1.5960014605721247,15.048028652784632
A,True,5,closed_loop,64,26.20829324113809,1.6391868787786361,15.043543293269032
A,True,5,closed_loop,65,26.114556550244046,1.5590727232681119,14.935312796659481
A,True,5,closed_loop,66,26.63878638428967,1.566708362655732,15.156199909787182
A,True,5,closed_loop,67,27.0410407537789,1.5296795655409332,15.663909389566513
A,True,5,closed_loop,68,27.045022657791165,1.4858345006840465,16.03835225319418
A,True,5,closed_loop,69,27.864022887052116,1.775188400649179,15.961959289649789
A,True,5,closed_loop,70,27.857493843894606,1.7829244035016114,16.122805435234685
A,True,5,closed_loop,71,33.9465495828315,1.8215894211729629,20.58761392438245
A,True,5,closed_loop,72,31.167772047384336,1.8264395205732942,18.7144672285476
A,True,5,closed_loop,73,28.945455327247558,1.5779806382062402,17.232341957939408
A,True,5,closed_loop,74,27.84845242214398,1.6221474046429762,16.02509623492829
A,True,5,closed_loop,75,26.78024718660107,1.4185064009136978,15.824291153604882
A,True,5,closed_loop,76,26.231345191752293,1.266972533236329,15.948722102216328
A,True,5,closed_loop,77,25.63013576557542,1.2596000712531383,15.48217403741377
A,True,5,closed_loop,78,24.386836415295324,1.0434732378259381,14.913249077261108
A,True,5,closed_loop,79,23.678641759326158,0.9371148106773634,14.709317254600613
A,True,5,closed_loop,80,24.016405061193428,1.056431599627359,15.10286017298308
A,True,5,closed_loop,81,30.539122770614387,1.7716151343622315,18.95226560084049
A,True,5,closed_loop,82,29.39667831850018,1.8346675493459352,17.65219762403755
A,True,5,closed_loop,83,30.526612624789436,1.9505291046593023,17.11217492580036
A,True,5,closed_loop,84,31.36351103279725,1.9910295497983188,17.195256538052416
A,True,5,closed_loop,85,30.989099198669592,2.00456490243074,17.17333474426991
A,True,5,closed_loop,86,30.64262836661749,2.0007696348699873,16.75249491593736
A,True,5,closed_loop,87,30.267571667133154,2.0055421425960405,16.46544909383274
A,True,5,closed_loop,88,29.85429510369521,2.0175505280071264,15.700459147411635
A,True,5,closed_loop,89,28.867193767535287,1.9480193488319575,15.643064916985287
A,True,5,closed_loop,90,28.27405120580488,1.994492461832799,15.40196685725076
A,True,5,closed_loop,91,29.959285171625936,1.9622199812484358,16.07810030270656
A,True,5,closed_loop,92,27.752595582110605,1.8256923165312366,15.575124013226322
A,True,5,closed_loop,93,26.439015277393313,1.7508497052308403,14.669167909506534
A,True,5,closed_loop,94,24.752568469936893,1.6003218207183176,13.974762875460195
A,True,5,closed_loop,95,24.949518534398834,1.6981923968625248,14.366443509876717
A,True,5,closed_loop,96,24.13288224565166,1.649487936250092,13.246813501539487
A,True,5,closed_loop,97,23.29258898388782,1.5640747100328525,13.307014653245671
A,True,5,closed_loop,98,23.140506261010717,1.5104834721489073,12.825421814771182
A,True,5,closed_loop,99,23.661800094529625,1.5585179596067382,13.440198295108361
A,True,5,static,0,3.971541228086242,-7.77787446909547,1.0823754870749838
A,True,5,static,1,4.125252487568106,-6.736189750104189,1.0129997748033122
A,True,5,static,2,4.096232271197821,-6.480646392924179,0.9493125168351866
A,True,5,static,3,4.151250692378771,-6.229983423360423,0.9167645437015727
A,True,5,static,4,4.242273350800041,-5.999880027683891,0.9200757330846138
A,True,5,static,5,4.38990469042691,-5.699199446340141,0.9336909958209177
A,True,5,static,6,4.566043579153854,-5.350982329756769,1.0071153465325724
A,True,5,static,7,4.784339033002222,-4.975713310353149,1.070285803299307
A,True,5,static,8,4.8048426486700855,-4.8326185609702454,1.0602860842811361
A,True,5,static,9,4.992473879883358,-4.475680082871777,1.0850340664279912
A,True,5,static,10,9.782565864833161,-1.044714508366586,3.7267836586042704
A,True,5,static,11,15.26135639563797,0.12175202827744862,6.667059382759653
A,True,5,static,12,21.194282136085977,0.9538333166406683,10.067406081787007
A,True,5,static,13,24.297584412193505,1.2820882296265832,12.754248308437363
A,True,5,static,14,26.02238599175134,1.2767507141205428,15.545597743020098
A,True,5,static,15,26.451362722250362,1.3687955537874814,16.71489057524881
A,True,5,static,16,26.58398085257292,1.2697181242081526,17.90861584052137
A,True,5,static,17,26.39332553831353,1.0486806260481296,18.92593110315401
A,True,5,static,18,26.958610462753985,1.1166743975122861,19.5515392104964
A,True,5,static,19,26.756759756178624,1.0403455529868781,19.64942803760725
A,True,5,static,20,26.498242921924202,0.8781549907988616,19.451369243946704
A,True,5,static,21,26.11322303407783,0.8690225971044692,19.107808456674316
A,True,5,static,22,25.60734362889514,0.901047821296395,18.670465980351025
A,True,5,static,23,25.261400936121884,0.7991990985444731,18.357698129847048
A,True,5,static,24,24.919906801703462,0.8641686331160279,17.818454159154616
A,True,5,static,25,24.453035880666615,0.9305245461740711,17.26126352883594
A,True,5,static,26,24.081826539783197,1.017067731993409,16.81184943389457
A,True,5,static,27,24.026104396480804,0.9743356740190662,16.765349417676255
A,True,5,static,28,23.91552150543642,1.0131969922040056,16.795227489327864
A,True,5,static,29,24.006430719927078,0.9714136682962572,16.70018055564718
A,True,5,static,30,23.970216360109315,0.9010227149310363,17.038269888629028
A,True,5,static,31,23.977783571955523,0.814673844872536,17.08766727007426
A,True,5,static,32,24.139859728771665,0.7792761364940736,17.231169569370675
A,True,5,static,33,24.20978356149904,0.694175328370488,17.462192738008568
A,True,5,static,34,24.523069318607906,0.6217746872684023,17.618746420708646
A,True,5,static,35,24.632781261363345,0.5125237212288466,18.073145074892967
A,True,5,static,36,24.943870402618767,0.5512728340608963,18.48181222401328
A,True,5,static,37,25.148824260934195,0.48463998109749573,18.66588266805206
A,True,5,static,38,25.50308559683063,0.7295136065958738,18.749373799568616
A,True,5,static,39,25.135156137062268,0.6372367634086871,18.65975315523803
A,True,5,static,40,25.00620607262846,0.5205284678599217,18.575178869234314
A,True,5,static,41,25.001770923568785,0.495948039858729,18.793875907263544
A,True,5,static,42,25.187940062831796,0.571458174921994,18.756639444028753
A,True,5,static,43,25.416349220802633,0.6829075241988557,18.533404673293894
A,True,5,static,44,24.9687158710568,0.5500419866063976,18.44011750733731
A,True,5,static,45,24.55269735445576,0.36207657297367213,18.124259951061504
A,True,5,static,46,24.995951918742634,0.588953612277007,17.40389964262562
A,True,5,static,47,25.931836617634946,0.8401874565022723,16.98861435468358
A,True,5,static,48,27.005633363537203,1.0319240767970477,16.53152856936899
A,True,5,static,49,28.89165450335744,1.2197080887212064,15.733964315912845
A,True,5,static,50,30.26248978654455,1.5355525204765657,15.546838788717395
A,True,5,static,51,29.822576030182756,1.648322179581375,16.14591804893848
A,True,5,static,52,28.943617421131588,1.7860941889242223,15.174291640891118
A,True,5,static,53,27.370441224204303,1.4819882609135344,14.724673471015826
A,True,5,static,54,26.166439210440444,1.2978568364894008,14.628313621298398
A,True,5,static,55,25.751149773762602,1.268452830510705,14.148774346104867
A,True,5,static,56,24.788590205548946,1.3039705557372165,13.511403743713705
A,True,5,static,57,24.965889782500977,1.3374137556404928,13.873549937914426
A,True,5,static,58,25.281869283228303,1.5081965399706299,13.82219554850711
A,True,5,static,59,25.261917747787724,1.5469217827492454,13.974313240246554
A,True,5,static,60,25.44874041805808,1.589173472943794,14.297273271083801
A,True,5,static,61,25.47215111947266,1.5645635431561935,14.034233228695102
A,True,5,static,62,24.86267188498513,1.5430268913374245,13.8453566726128
A,True,5,static,63,25.413525912944,1.560337229229339,14.282294655009254
A,True,5,static,64,25.23568728439609,1.6225804994130788,13.979036439448485
A,True,5,static,65,25.4632720427946,1.550308850134526,14.018753210040453
A,True,5,static,66,25.940083396315018,1.6348726240922418,14.17380246949316
A,True,5,static,67,26.599624340788637,1.7727435210275573,14.483030240339302
A,True,5,static,68,26.85270841676628,1.8095094187033443,14.73030102733579
A,True,5,static,69,27.08413777730088,1.912128177771729,14.453411822061364
A,True,5,static,70,27.1525647361119,1.8724482334183954,14.760143770567785
A,True,5,static,71,27.96034358957813,2.006821001882186,15.277620097113072
A,True,5,static,72,27.83084719920204,1.9743947857169146,15.297122220041247
A,True,5,static,73,27.866135357569465,2.053417544038346,14.84078684423175
A,True,5,static,74,28.314230341825304,2.0882143846092287,15.14481691777708
A,True,5,static,75,28.145650716816615,2.111236900504184,14.621116034351706
A,True,5,static,76,28.353891031822656,2.00509400596806,14.881663486903102
A,True,5,static,77,28.335362308350202,2.0545004632846964,14.41917092686347
A,True,5,static,78,28.65005106066235,2.0221391379360965,14.510702376763177
A,True,5,static,79,28.859852010763856,2.063686756499488,14.500351499733101
A,True,5,static,80,29.14044634184701,2.0838330949151,14.43494669908027
A,True,5,static,81,29.10182207064831,1.9978059114432671,14.63789160251469
A,True,5,static,82,29.36471851060229,2.068202882178569,14.987594746624941
A,True,5,static,83,29.136934204129123,2.0472821780931425,14.838317618705304
A,True,5,static,84,29.33111465866104,1.9173430552837605,15.271964451008019
A,True,5,static,85,29.248816045283665,2.062681509857707,15.014916125509728
A,True,5,static,86,29.153316460512112,2.0880208266971034,15.024326275679499
A,True,5,static,87,28.59723030084123,1.9589015781375378,14.760462500200333
A,True,5,static,88,28.82844695275321,2.023223710065631,15.015323717849236
A,True,5,static,89,28.559625668779876,2.0432861337538513,15.409734481257098
A,True,5,static,90,28.309872442970065,2.1128857830677683,14.991058821263836
A,True,5,static,91,27.6145763563803,1.9926709863668464,15.316014332903245
A,True,5,static,92,27.566088582684714,1.9270871030674332,15.059770125609385
A,True,5,static,93,26.83308043074256,1.6612997455694007,15.559163342117477
A,True,5,static,94,26.605140785691162,1.617290275800281,15.534653601171529
A,True,5,static,95,26.612120063926408,1.5147044142407882,15.876521234726342
A,True,5,static,96,27.113089800884467,1.6640487153892671,16.294013421093076
A,True,5,static,97,27.21351708939331,1.6895609364412507,16.185661301863856
A,True,5,static,98,26.77021128776801,1.4555592937741995,16.826042662711153
A,True,5,static,99,27.60712912589531,1.5828422984709434,16.688483232390215
A,True,6,closed_loop,0,4.269410108043203,-6.802942208656289,1.1683486748373053
A,True,6,closed_loop,1,4.105270050472448,-6.287511853185346,0.9419362177258153
A,True,6,closed_loop,2,4.0821188945668245,-6.3052027097146315,0.9068728366429545
A,True,6,closed_loop,3,4.17006838323404,-5.994474332103643,0.8847668135786909
A,True,6,closed_loop,4,4.3295115227625525,-5.658606392155075,0.8757025025080539
A,True,6,closed_loop,5,4.473381155461137,-5.287399687528879,0.8868520462356236
A,True,6,closed_loop,6,4.633240740003139,-5.00866816465327,0.9556683640400788
A,True,6,closed_loop,7,4.776930668321373,-4.767705726606471,0.9965580679708461
A,True,6,closed_loop,8,4.939027559382784,-4.497900638154886,0.9938604795619054
A,True,6,closed_loop,9,5.042412404893443,-4.3588220835229725,1.0072969260009665
A,True,6,closed_loop,10,8.68121815131209,-1.4607210689525079,2.7381589301586717
A,True,6,closed_loop,11,16.35024567050421,0.4913648653853757,7.468240298509746
A,True,6,closed_loop,12,21.986578038409842,1.2714215903854844,10.850215139929896
A,True,6,closed_loop,13,24.946145728554825,1.590779673964373,13.612161529952155
A,True,6,closed_loop,14,26.043431205953414,1.4554813097938473,15.846744535840301
A,True,6,closed_loop,15,25.830065511314046,1.2890180208429058,16.958707802379447
A,True,6,closed_loop,16,25.712452258471743,1.065816069094642,17.92642308366138
A,True,6,closed_loop,17,25.013039757285497,0.6976307613994566,18.36645959907915
A,True,6,closed_loop,18,25.107966700105596,0.5065065642388088,18.761653184531163
A,True,6,closed_loop,19,24.63688825406093,0.22881579576636837,18.475743259200943
A,True,6,closed_loop,20,24.32744356955571,0.32694429304931266,18.329113202382256
A,True,6,closed_loop,21,22.88891977716425,0.21052730797580796,16.929581310482032
A,True,6,closed_loop,22,23.145080801705358,0.2525733785129481,17.042823288232885
A,True,6,closed_loop,23,23.163416155341682,0.46245957165035056,17.018799872981507
A,True,6,closed_loop,24,22.95016726988693,0.3664335879151008,16.825835592342766
A,True,6,closed_loop,25,23.196110951131534,0.6267057447609843,16.777454543759816
A,True,6,closed_loop,26,23.153557321279717,0.7393912496710064,16.540632944291897
A,True,6,closed_loop,27,22.63875580673175,0.6141629501194047,16.089112217773177
A,True,6,closed_loop,28,22.52176987733462,0.8138478452782377,15.862661520173583
A,True,6,closed_loop,29,22.389186446841233,0.8393377439959034,15.57963493744041
A,True,6,closed_loop,30,22.127255758213867,0.7711294441300224,15.55785452559318
A,True,6,closed_loop,31,21.9540711268301,0.7626407596724953,15.443729900265387
A,True,6,closed_loop,32,22.416953015265182,0.7326361105399353,16.13389894924131
A,True,6,closed_loop,33,22.21425300306358,0.6133180882742364,15.913925997812157
A,True,6,closed_loop,34,22.077361182133245,0.5756940553279865,16.06184323831468
A,True,6,closed_loop,35,21.735313250577406,0.4102726856568326,15.95752195021087
A,True,6,closed_loop,36,22.234470671150806,0.34009797004339665,16.468206026490517
A,True,6,closed_loop,37,22.3988054568289,0.3404254179456327,16.655088303304634
A,True,6,closed_loop,38,22.50128914864253,0.3819298386798033,16.769845850334246
A,True,6,closed_loop,39,22.955702845072068,0.3320620605622326,17.101102057228
A,True,6,closed_loop,40,23.087083915069133,0.2759675513459037,17.45555961303269
A,True,6,closed_loop,41,24.139569169773598,0.4351167363984619,18.282470942938506
A,True,6,closed_loop,42,24.261982133432795,0.4279346452971509,18.42962716205813
A,True,6,closed_loop,43,24.411816464931842,0.4282952586403683,18.253500549004745
A,True,6,closed_loop,44,24.20609607863538,0.379827516991831,18.35923284866328
A,True,6,closed_loop,45,24.481998515187097,0.4558411231940617,17.994849719512374
A,True,6,closed_loop,46,25.57196481261504,0.721319304478183,17.91669028578529
A,True,6,closed_loop,47,25.933095145035967,0.7650092500317931,17.43702671766422
A,True,6,closed_loop,48,26.29424961114367,0.580788972430991,17.311729920050272
A,True,6,closed_loop,49,26.34429052464438,1.1127099850428976,16.269698823286834
A,True,6,closed_loop,50,25.32346286603504,1.00433768245424,16.14963146257085
A,True,6,closed_loop,51,24.13184730559566,0.5077410339391041,15.738764822599334
A,True,6,closed_loop,52,21.306268485913154,0.4148876480584948,12.625243845987965
A,True,6,closed_loop,53,20.01433603965037,0.43158054515323174,11.333363883198585
A,True,6,closed_loop,54,19.105785113876745,0.34704972849527643,10.383087780125416
A,True,6,closed_loop,55,18.941344738374028,0.5467908624540595,10.197964403784644
A,True,6,closed_loop,56,19.378500245778262,0.587223717993437,10.669472534701507
A,True,6,closed_loop,57,19.387974275369412,0.4534883057740689,10.925707594479013
A,True,6,closed_loop,58,19.795615117104187,0.7166962018083941,10.927257425734274
A,True,6,closed_loop,59,21.242649668043274,1.0460093661714216,11.55856256633667
A,True,6,closed_loop,60,22.083638298343818,1.0832475662201846,12.019912716399569
A,True,6,closed_loop,61,23.559492559956094,1.1980755458571024,13.086763032370746
A,True,6,closed_loop,62,23.36029604213971,1.378161638475796,12.828261600155253
A,True,6,closed_loop,63,23.808949683844634,1.4970934818504855,12.889162859497844
A,True,6,closed_loop,64,24.775948168810825,1.5712435519710688,13.584343097360579
A,True,6,closed_loop,65,24.978219582089228,1.5809136258176337,13.9494165601548
A,True,6,closed_loop,66,25.291117106443654,1.7140402371131362,13.959846505343657
A,True,6,closed_loop,67,25.9088625280778,1.7807960580678255,14.52437379824534
A,True,6,closed_loop,68,26.093817238428432,1.7579040523478933,14.396982416982768
A,True,6,closed_loop,69,26.560484603502942,1.7653853177377126,15.006067291618793
A,True,6,closed_loop,70,27.189441218906385,1.7284542841405652,15.208487931981457
A,True,6,closed_loop,71,32.38266222215125,1.9723437657308505,18.464624924224896
A,True,6,closed_loop,72,30.748370447151103,2.04401978337464,17.57434076965191
A,True,6,closed_loop,73,29.84040774660052,2.0111954154985408,17.06120337972838
A,True,6,closed_loop,74,29.048622628873762,1.9379196042923235,16.526220125142725
A,True,6,closed_loop,75,28.513081810006895,1.7804602664765834,16.42225565462988
A,True,6,closed_loop,76,27.991651268501972,1.8347871811797976,16.566846944179876
A,True,6,closed_loop,77,27.7789923462086,1.7853333138554097,16.588430421334092
A,True,6,closed_loop,78,27.038068159547496,1.7133549445889324,16.028674976300938
A,True,6,closed_loop,79,26.78074663900605,1.862532735028118,15.59008102002509
A,True,6,closed_loop,80,26.71904177563709,1.8885698390916754,15.266974130363517
A,True,6,closed_loop,81,32.80740950818768,2.1553065127753293,19.281187929256344
A,True,6,closed_loop,82,31.122325537674218,2.012585003653031,17.96504684855392
A,True,6,closed_loop,83,30.343212950331353,2.0092000531303302,16.865860305654838
A,True,6,closed_loop,84,29.963370998611413,1.8778715749692225,16.262052647610442
A,True,6,closed_loop,85,29.7417453531428,2.0199325005032898,15.783942802203336
A,True,6,closed_loop,86,29.800817784165346,2.008152123194574,15.472538007903841
A,True,6,closed_loop,87,29.172556285672357,1.9714272872575966,15.192393017575574
A,True,6,closed_loop,88,28.450221264952305,1.8660730878451233,15.458167168081486
A,True,6,closed_loop,89,27.990218107196842,1.836213675044621,15.02578460711194
A,True,6,closed_loop,90,27.75745373672741,1.8748991425358987,15.253102145595479
A,True,6,closed_loop,91,29.525018599364355,2.1019846403231957,16.011174135387673
A,True,6,closed_loop,92,28.205836305851822,1.988221075866001,15.368000045647994
A,True,6,closed_loop,93,26.583926235768473,1.6544711950565398,15.21558124661346
A,True,6,closed_loop,94,25.800358855194983,1.6330045372089133,14.79323149612901
A,True,6,closed_loop,95,25.870740878001758,1.6248602766712168,14.566570979774676
A,True,6,closed_loop,96,25.484271251309764,1.5850895327291823,14.885836584067507
A,True,6,closed_loop,97,24.81900539371874,1.5400657943771858,13.846803623779715
A,True,6,closed_loop,98,25.14764432595963,1.5600276281624808,14.341981522295733
A,True,6,closed_loop,99,25.95279342567797,1.6160838410859817,14.205642525025743
A,True,6,static,0,4.269410108043203,-6.802942208656289,1.1683486748373053
A,True,6,static,1,4.134167862644735,-6.302518398311894,0.9728877962430177
A,True,6,static,2,4.138178069114301,-6.237275606363415,0.9279245768640041
A,True,6,static,3,4.146703702798352,-6.10192072898982,0.8746483808852156
A,True,6,static,4,4.312231647594249,-5.7288493511148815,0.901702685956951
A,True,6,static,5,4.485572143722156,-5.324836825574437,0.9092462710025356
A,True,6,static,6,4.5833547509098445,-5.08622714658166,0.9300884303146181
A,True,6,static,7,4.76458579299262,-4.810093889358315,0.9699016031450455
A,True,6,static,8,4.819138633336547,-4.695090782040935,0.965282694907506
A,True,6,static,9,5.104297306610436,-4.267774063444542,1.0473754957055976
A,True,6,static,10,8.393795839976281,-1.6147664654418168,2.4920266042273567
A,True,6,static,11,15.948601156677432,0.42156058140483516,6.7592175123122535
A,True,6,static,12,22.187074121515952,1.268549456733217,10.860161541016067
A,True,6,static,13,25.523295192397143,1.5692848060123652,14.343945061817237
A,True,6,static,14,26.654013053971823,1.5614411911373132,16.836882874428643
A,True,6,static,15,26.373667786587287,1.2262599486743622,17.948331761736274
A,True,6,static,16,26.32102304688026,1.0694472564766848,18.780350685995067
A,True,6,static,17,25.926078091275727,0.8097333728727767,19.220761992334737
A,True,6,static,18,25.663632950121393,0.5637772093039498,19.212898301056686
A,True,6,static,19,25.26109780738984,0.36499041668559834,18.886887281064375
A,True,6,static,20,25.063344112068844,0.4650215543201805,18.738449507075366
A,True,6,static,21,24.649364057088217,0.4403772618401282,18.31392434723864
A,True,6,static,22,24.477137628525025,0.4095051560541692,18.06884363332429
A,True,6,static,23,24.42397526520271,0.6238553863490834,17.932587629658222
A,True,6,static,24,24.162989280507876,0.621834275151795,17.619768768412317
A,True,6,static,25,23.729534911945635,0.6685915139118027,17.073464364897795
A,True,6,static,26,23.415696223483337,0.8303485591390904,16.566620099601398
A,True,6,static,27,23.293633996460972,0.856332564652094,16.327346452206275
A,True,6,static,28,23.03374611014365,0.9556169203741387,16.07651274393194
A,True,6,static,29,23.381520275044732,1.0224578621699651,16.25903593924555
A,True,6,static,30,22.931144624001448,0.9290689986078723,16.149507374353863
A,True,6,static,31,22.874559383686204,0.8811342771803322,16.15129233606419
A,True,6,static,32,22.876351176375806,0.6861302458548529,16.480559655907058
A,True,6,static,33,22.81797259137271,0.6031365339731861,16.36705928346242
A,True,6,static,34,23.176713506086106,0.5001964361007847,17.01201304068749
A,True,6,static,35,23.013027017262857,0.3072250784312535,17.137096426488643
A,True,6,static,36,23.314911771858846,0.22185791885955405,17.31919982477341
A,True,6,static,37,23.477428776018016,0.3152605688224856,17.51343439319454
A,True,6,static,38,23.619995218519204,0.3356893892266471,17.816431911013776
A,True,6,static,39,24.082188775550957,0.4805914987645899,17.891828482131658
A,True,6,static,40,24.36216961390701,0.5823400592142098,17.923426665902202
A,True,6,static,41,24.486932787413192,0.44083723884787634,18.211157871469194
A,True,6,static,42,24.670828576261787,0.5046181895354271,18.351475920088408
A,True,6,static,43,24.67440616398225,0.39478468820002294,18.13236221743195
